,Precentral_L,Precentral_R,Frontal_Sup_2_L,Frontal_Sup_2_R,Frontal_Mid_2_L,Frontal_Mid_2_R,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_2_L,Frontal_Inf_Orb_2_R,Rolandic_Oper_L,Rolandic_Oper_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Olfactory_L,Olfactory_R,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Rectus_L,Rectus_R,OFCmed_L,OFCmed_R,OFCant_L,OFCant_R,OFCpost_L,OFCpost_R,OFClat_L,OFClat_R,Insula_L,Insula_R,Cingulate_Mid_L,Cingulate_Mid_R,Cingulate_Post_L,Cingulate_Post_R,Hippocampus_L,Hippocampus_R,ParaHippocampal_L,ParaHippocampal_R,Amygdala_L,Amygdala_R,Calcarine_L,Calcarine_R,Cuneus_L,Cuneus_R,Lingual_L,Lingual_R,Occipital_Sup_L,Occipital_Sup_R,Occipital_Mid_L,Occipital_Mid_R,Occipital_Inf_L,Occipital_Inf_R,Fusiform_L,Fusiform_R,Postcentral_L,Postcentral_R,Parietal_Sup_L,Parietal_Sup_R,Parietal_Inf_L,Parietal_Inf_R,SupraMarginal_L,SupraMarginal_R,Angular_L,Angular_R,Precuneus_L,Precuneus_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Caudate_L,Caudate_R,Putamen_L,Putamen_R,Pallidum_L,Pallidum_R,Heschl_L,Heschl_R,Temporal_Sup_L,Temporal_Sup_R,Temporal_Pole_Sup_L,Temporal_Pole_Sup_R,Temporal_Mid_L,Temporal_Mid_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Temporal_Inf_L,Temporal_Inf_R,Cerebellum_Crus1_L,Cerebellum_Crus1_R,Cerebellum_Crus2_L,Cerebellum_Crus2_R,Cerebellum_3_L,Cerebellum_3_R,Cerebellum_4_5_L,Cerebellum_4_5_R,Cerebellum_6_L,Cerebellum_6_R,Cerebellum_7b_L,Cerebellum_7b_R,Cerebellum_8_L,Cerebellum_8_R,Cerebellum_9_L,Cerebellum_9_R,Cerebellum_10_L,Cerebellum_10_R,Vermis_1_2,Vermis_3,Vermis_4_5,Vermis_6,Vermis_7,Vermis_8,Vermis_9,Vermis_10,Thal_AV_L,Thal_AV_R,Thal_LP_L,Thal_LP_R,Thal_VA_L,Thal_VA_R,Thal_VL_L,Thal_VL_R,Thal_VPL_L,Thal_VPL_R,Thal_IL_L,Thal_IL_R,Thal_Re_L,Thal_Re_R,Thal_MDm_L,Thal_MDm_R,Thal_MDl_L,Thal_MDl_R,Thal_LGN_L,Thal_LGN_R,Thal_MGN_L,Thal_MGN_R,Thal_PuI_L,Thal_PuI_R,Thal_PuM_L,Thal_PuM_R,Thal_PuA_L,Thal_PuA_R,Thal_PuL_L,Thal_PuL_R,ACC_sub_L,ACC_sub_R,ACC_pre_L,ACC_pre_R,ACC_sup_L,ACC_sup_R,N_Acc_L,N_Acc_R,VTA_L,VTA_R,SN_pc_L,SN_pc_R,SN_pr_L,SN_pr_R,Red_N_L,Red_N_R,LC_L,LC_R,Raphe_D,Raphe_M
Postcentral_L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Postcentral_R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parietal_Sup_L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parietal_Sup_R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parietal_Inf_L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parietal_Inf_R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SupraMarginal_L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SupraMarginal_R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angular_L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angular_R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Precuneus_L,,,,,,,,,,,,,,,,,,,,,,,-0.01275020121075926,-0.009473816404642685,-0.022327712460104666,0.10312145803966995,,,-0.006339688892634641,0.10640013726167602,,,,,,,,,0.0265454259394896,0.08732072119292598,0.09359649595782388,0.11789632545697795,0.054626922013720165,0.013329766282617578,,0.060596756385310986,,,0.05092039931369779,-0.016924258195501102,,,-0.011126086945520405,-0.03544564240087316,-0.01267461503415105,-0.07111820207037681,0.06936981031486292,0.04063888770529172,,,,,,,,,,,1.0,0.03955102527607806,,,,,,,,,,,-0.003058103975535173,-0.011528891577708457,0.04055250024909308,0.056506818544367975,-0.12873737694947737,0.0253290930553916,0.012176292725865666,0.008881201904161916,0.03260067857005633,0.08407670089478739,-0.044634534931311726,0.05327392252020607,0.023331260201442695,0.0402834803296107,0.07758322545420754,0.036368379762842,0.11820727236648983,0.08911334095225568,-0.05781659588422905,0.06592234265118675,0.04578944830861686,0.006142822329807461,-0.01634448719784585,-0.010763783800810242,0.05384038367051501,-0.016826517308662154,-0.02266185930615257,0.039827139966354896,-0.01877384601302926,-0.08744624047077365,-0.013907368254516017,-0.004928071204795943,-0.0250278957151511,-0.018710480796785035,0.016006148676544433,0.05698630701945731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011158645120336966,-0.023363766769529747,0.0588531931398392,-0.08924537280622474,0.06524107925376174,-0.08131484888883683,-0.016976217290634307,-0.03134201725744166,0.09318817049274808,-0.06744969586944072,-0.038623055333178405,0.053629365529506416
Precuneus_R,,,,,,,,,,,,,,,,,,,,,,,-0.024376990019315776,0.004205494773971042,0.01969254404905388,0.013978379780672236,,,0.014904507706766122,-0.02144307769786231,,,,,,,,,-0.011360090506218593,-0.00809541193573747,0.050496572808680605,-0.017462039237546717,-0.019016757912730976,0.015307609073264108,,0.10455296998512177,,,-0.007485766577331299,0.2976441986103093,,,-0.05461774262342472,-0.026814440902487687,-0.08253957667065503,-0.07496448605187914,-0.010125566319249909,0.05631667097870404,,,,,,,,,,,0.03955102527607806,1.0,,,,,,,,,,,-0.0773204728370172,-0.03447674276963546,0.06017320710526591,-0.03064570320320617,-0.00570320376762435,0.0461599305145667,-0.04158843592729691,0.008899049014666975,-0.005425807339684335,-0.052694328413271756,-0.0679789328895656,-0.0435287112551841,-0.08930411098274021,-0.046007903109677596,0.03036238955504666,-0.061073816724971135,0.05901434933608025,-0.024621441473802366,0.03833256042722028,-0.043332772982556424,-0.09974880106764061,-0.05214268362146796,-0.03969839157405556,-0.0423499226442122,0.08484306097889899,-0.038152581295262694,0.03396911380522618,-0.07140820853685059,-0.07342543550837491,-0.01827487304076604,-0.038833368589804296,-0.017785264914684608,-0.024117303495565644,-0.0036265058312421705,-0.037773581304800165,-0.060815946239605255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09287736473389974,-0.04847819993915591,-0.05258979702006752,-0.07511093088988467,-0.05014378161232769,-0.050054082178186514,-0.04744878871408663,-0.012207497372543974,0.03825773693795982,-0.02749251982927071,0.039852062189314405,0.05312632870531915
Paracentral_Lobule_L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paracentral_Lobule_R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caudate_L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caudate_R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Putamen_L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Putamen_R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pallidum_L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pallidum_R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heschl_L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heschl_R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Temporal_Sup_L,,,,,,,,,,,,,,,,,,,,,,,-0.033377092665583606,0.11744614901699656,-0.07657265860591303,0.07273723127949208,,,-0.03833017627009967,-0.06843659313271437,,,,,,,,,0.0004646691327606262,0.03432750723491944,0.039884238551122386,-0.007837384142850347,0.004563764122065854,0.04058048172416423,,-0.06041270269169895,,,0.023604112823921934,0.028798445671618482,,,0.035772146107793897,-0.03544564240087324,-0.014708008886536464,-0.029563381463504283,0.005660481077007226,-0.032671328016848314,,,,,,,,,,,-0.003058103975535173,-0.0773204728370172,,,,,,,,,,,1.0,-0.043044577088777285,-0.022618234728830927,-0.022850369818360697,0.043172399489997355,0.009254002837203637,-0.08209893847275798,-0.037230632247326395,0.02586297105073384,-0.05537853529012418,0.011722264827981853,-0.05129825537741307,-0.051922795588658324,-0.07183836467971087,-0.0796844525000457,-0.07146451338655384,-0.027393575742390236,-0.0550050608929044,0.004649941714300963,-0.0634691725941636,-0.0620001674520076,-0.061132124938065066,-0.10298074366255013,-0.017995201350245963,-0.041958515233990364,-0.05120659000780432,-0.04919764559157112,-0.09045827840528445,-0.05118827259447361,-0.051640058580150125,-0.08174349846370423,-0.12317920149500307,-0.0032205327938735627,-0.07858455921466034,-0.09069096012105939,-0.08408999571832611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03964141243138944,-0.023363766769528036,0.05087114883575563,0.0007192402638735112,-0.0016500157479042213,-0.0026538522349849538,0.005941409156372754,-0.05181982791933285,0.011824231038565192,-0.006942857804562453,0.04472537978535871,-0.06504955858494227
Temporal_Sup_R,,,,,,,,,,,,,,,,,,,,,,,-0.06977275152787552,0.006564498456898744,0.017843324492464653,0.04716049801291996,,,0.028370083735182676,-0.06913246155063546,,,,,,,,,-0.010540938326316947,0.01907908952311818,-0.02517007760265228,-0.01980101639794404,0.026877171497131563,0.010394902020869515,,-0.01057862205063591,,,0.012967105968598376,-0.035827401141548476,,,0.07004877860236514,-0.016420716965078568,0.029235121813305127,0.06706966304707519,-0.04658536437624439,-0.03310323837160489,,,,,,,,,,,-0.011528891577708457,-0.03447674276963546,,,,,,,,,,,-0.043044577088777285,1.0,-0.014983076955782645,0.047607313565487336,0.04679745480100248,0.1468747427715874,-0.02065122496278452,-0.061529782580935985,-0.01177319585232539,-0.019855519995257125,0.03310089803730511,0.02084110345556049,0.038333194064245,0.02556737233225492,-0.039746236046966615,0.06703439627505253,-0.05154067075559909,-0.009344227543658374,-0.01162607146871091,0.022854673675989423,0.057521923310802504,0.02054624292524278,-0.009027428146424429,0.0045953505880915345,-0.034605378189723854,-0.012614451433686277,0.019812334198996924,0.026458764360212692,-0.007924587244625886,-0.029023565268062726,-0.06196391083223784,0.0329216427552576,0.034890302492073054,0.020023416588786643,0.032006289200965855,0.044387262268029734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029541195768175214,-0.07413782494779796,-0.018265210771579637,-0.022980294758674847,-0.013336288288821434,-0.02882701082774145,0.062013005561610185,-0.003000718813101819,0.009643773699246825,-0.04864073234012405,-0.0007104601586246305,0.002098361019793515
Temporal_Pole_Sup_L,,,,,,,,,,,,,,,,,,,,,,,0.35180153041241313,-0.004487392219371689,0.3847229665492195,0.0858763510405798,,,0.2719670171444517,0.001836064693187292,,,,,,,,,0.3739633797750706,0.26702214547867137,0.6307288097909937,0.30031767011969907,0.5189579953398562,0.15830433473547997,,-0.07568242660322207,,,0.014597484274937221,-0.07802000492913368,,,0.0517845906543202,-0.023385301687271542,0.04400887211331989,-0.041652110625555995,0.022942835655218142,0.32285455366382715,,,,,,,,,,,0.04055250024909308,0.06017320710526591,,,,,,,,,,,-0.022618234728830927,-0.014983076955782645,1.0,0.22274268473643283,0.13362377732073835,-0.01726184759022259,0.4738155978979381,0.14430386270221354,0.2276906872657815,-0.06119400603887721,0.15947706527530062,-0.4216075264125145,-0.2938632506800724,-0.4338776287004766,0.018076281236948023,-0.1778762145836208,-0.15598190662279904,-0.30649246577870054,0.2057424763168005,-0.4385605657748732,-0.3183936843966395,-0.3021757210009083,0.028857260797938877,0.18562682219185914,-0.009925730794944387,0.23037593086750616,0.16527487924534615,-0.5728260190806389,0.12633207908600183,0.0683769198607059,0.12555934380614983,-0.03266976399443745,-0.2857362020899205,-0.2605399754886023,-0.33119880163340915,-0.42479587297569665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10418853993802482,0.07088122931622945,0.15602231257552143,0.07994507389912511,0.16228763621945136,0.10036607657805488,0.20493933101531378,-0.07087883742598058,0.029166213183117524,0.4657959201623464,-0.13381380921738636,0.09248015341090932
Temporal_Pole_Sup_R,,,,,,,,,,,,,,,,,,,,,,,0.15477614890677824,0.22618352699304517,-0.04609901995750756,-0.10784633831193739,,,0.3137227968848764,0.2940851027715786,,,,,,,,,0.2570785475448256,0.17430689494811746,0.24184348352464674,0.21768873220738616,0.2280309459577948,0.3378976708702192,,-0.04210732994699953,,,-0.07177619514550891,-0.1117606781668375,,,0.14282353255479835,-0.035005559262905106,0.04125948705771499,-0.0760086306911699,0.06444569029990542,0.12747330173745108,,,,,,,,,,,0.056506818544367975,-0.03064570320320617,,,,,,,,,,,-0.022850369818360697,0.047607313565487336,0.22274268473643283,1.0,0.1655535469514303,0.008521644576308727,0.10071074515155234,0.21586002740927077,0.11865942680398645,-0.09407611860450237,-0.1168488953906692,-0.31919010033410367,-0.3228092306301453,-0.3547429353356093,-0.016959459869643537,-0.21745987405325573,0.02568862470959945,-0.2043848884726576,0.0510300626689874,-0.31529966219273853,-0.1744998142376263,-0.3637089104089117,-0.16463745408610908,-0.15427427046797024,0.12969984261155568,-0.2655082712785546,0.026344005462465854,-0.2874726893554048,-0.1666406446318352,-0.13608385452697822,-0.1112460840098987,-0.18582086010722357,-0.37677372220712385,-0.4183227163758007,-0.36863624198676537,-0.32893511327369995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.112593861960281,-0.0013609551062219905,0.08396052673522277,0.06600731272546978,0.041790930572605335,0.06445263493480087,0.15936404752337388,-0.0326989142742248,0.26208549862403835,-0.061663537562535495,-0.08810589882406872,-0.054578153740742076
Temporal_Mid_L,,,,,,,,,,,,,,,,,,,,,,,0.22556971413056248,-0.01291145820808512,0.10920411627915141,-0.004507450094632024,,,0.2566236994880493,0.2058725353141317,,,,,,,,,0.23565425167196102,0.207497708646501,0.23213279648003116,0.2674134003605274,0.2996060131773046,0.23312927300989914,,-0.03740519973799243,,,-0.09583736680915614,0.04326243815773763,,,0.17786664395345334,-0.026203402108841718,0.07479876882129557,-0.015201063409317147,0.12323415785702552,0.2362047980644845,,,,,,,,,,,-0.12873737694947737,-0.00570320376762435,,,,,,,,,,,0.043172399489997355,0.04679745480100248,0.13362377732073835,0.1655535469514303,1.0,0.04684549351083077,0.21658324069819496,0.24567383823893857,0.3730545743251737,0.08471903689310493,-0.12557952502382796,-0.12969184988958843,-0.15608125963102087,-0.2209533265509812,-0.0023725340899877407,-0.027626314459769888,0.03718898656239223,-0.005487711637347414,-0.07367344654262581,-0.12457249406200752,-0.10923353277705415,-0.3041794391931489,0.030507048996070988,-0.2659434850011208,0.047568162341194035,-0.16476262876004444,-0.10927450021615984,-0.07930212204621599,-0.09269018136000064,-0.13627531789921912,-0.07628984059164949,-0.26940046582665406,-0.3023517004354844,-0.2727325733192111,-0.2744773586419366,-0.2728731531748474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09392758338796463,0.052785007991592074,0.15548134781280942,0.16595032145576255,0.14294570087608865,0.2585983631978744,0.21434473252218875,0.11259905284343552,0.12652446386837873,-0.06510775867085573,-0.028374161414849934,-0.062497938434440015
Temporal_Mid_R,,,,,,,,,,,,,,,,,,,,,,,-0.004592851495476529,0.013687085525230945,-0.05550109373440474,0.014054739331668514,,,0.039622365163551665,0.01106885206638634,,,,,,,,,0.04915915287740563,0.033951117909356746,0.0765627710515889,0.0695029142115603,0.05010374994152747,0.120503724718913,,0.07829652428053804,,,0.03518621207924345,0.08212220430100414,,,-0.03631231107033191,0.026090438232165076,-0.07020381778392246,0.05895133280529341,-0.03901730119230752,0.06707503895167283,,,,,,,,,,,0.0253290930553916,0.0461599305145667,,,,,,,,,,,0.009254002837203637,0.1468747427715874,-0.01726184759022259,0.008521644576308727,0.04684549351083077,1.0,-0.01880007256906004,0.04973946701547495,0.06557397683779863,0.09691792952178883,-0.10232559708884849,-0.04901967615446828,-0.07037649914772535,-0.07471503510065945,-0.0029453408314919142,0.023551510053630716,0.04042557477054419,0.007848282172845642,0.002417731335411368,-0.025083877269863265,-0.008362945280555962,-0.12807291843833835,-0.03567276333552381,-0.1526515920971269,0.019608662014078484,-0.11958731964336099,-0.06475788653606195,-0.04110462091658117,-0.05036967493784099,-0.07064723388789564,-0.057141449709791195,-0.09369999798986225,-0.12771466224528166,-0.13059965346504157,-0.13474566937777815,-0.06805452220157625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0026416456554290064,-0.04267110831019699,0.03518774356451314,0.01599829787778097,0.025575752748609307,0.006729401318373179,-0.035735928271663754,-0.015513721244365649,0.18145415781921728,-0.10363218399887533,-0.01058359321531108,0.08551655456160702
Temporal_Pole_Mid_L,,,,,,,,,,,,,,,,,,,,,,,0.7211892912277683,-0.6036751642759448,0.6245193016248567,0.13082903352959963,,,0.22906899515636267,0.24575523449168085,,,,,,,,,0.266082566158107,0.15920513766785419,0.46906080753016455,0.5309165713971169,0.3879195211762621,0.18175475457930612,,-0.042850917888251884,,,0.10457687047500532,0.11057417857668488,,,-0.011821541997096835,0.005977173464221592,0.10582957841091896,0.14808295679016248,0.5684623601602835,0.6677858117947132,,,,,,,,,,,0.012176292725865666,-0.04158843592729691,,,,,,,,,,,-0.08209893847275798,-0.02065122496278452,0.4738155978979381,0.10071074515155234,0.21658324069819496,-0.01880007256906004,1.0,0.6229410739344919,0.6834497185800311,0.4667688054344314,0.25361077782268315,0.11898804508898356,0.28754619585462277,0.019975783106070524,0.11360796152605872,0.40388976338019394,0.03549508887714891,0.30563261209269443,0.1306744909170948,0.12443393744564832,0.15237130837897842,-0.01967362107200672,0.6696638608848394,-0.06559627923212585,-0.3195019474730457,0.4617603967080328,-0.4069534766239918,0.1368206866435305,0.3943686678006349,0.2961892324582907,0.4641184935264317,0.15988278480046436,-0.21245756435534927,0.03098561293272048,0.01885587185662305,-0.11336881013986405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06355852213988002,0.02815113157040482,0.2907654388630288,0.0530064334123433,0.46297389507237935,0.10824356896208628,0.294295887872507,0.027176334435477314,0.1482085353748632,0.44478208746346404,-0.04545211341399019,0.09118621869313867
Temporal_Pole_Mid_R,,,,,,,,,,,,,,,,,,,,,,,0.741749482874544,-0.4724005608871008,0.4542990746273057,0.1614265959440033,,,0.14052780891404298,0.5157136635752485,,,,,,,,,0.2042248009179898,0.2342954559581693,0.36508641013037213,0.5223009194632627,0.32550033461438327,0.22164098423701567,,0.015019518041955612,,,0.04461073978882759,0.19857636644848886,,,0.008040285391051801,-0.033191311342385184,0.11262440406957723,0.17340699452802832,0.43290985956622846,0.808777714036274,,,,,,,,,,,0.008881201904161916,0.008899049014666975,,,,,,,,,,,-0.037230632247326395,-0.061529782580935985,0.14430386270221354,0.21586002740927077,0.24567383823893857,0.04973946701547495,0.6229410739344919,1.0,0.5424678531487537,0.5241340154851911,0.07223544061779051,0.10506828334399838,0.15927283450325405,-0.03922315477952005,0.05349918307115224,0.40272079648491976,0.07975847655274819,0.3414481858191718,-0.0740649984011371,0.12090237555595752,0.06375439644344759,-0.18487590551649594,0.5006795410467807,-0.2908908378666239,-0.1273933479810516,0.27338109467708405,-0.379666175799992,0.19254235302222963,0.2512413436955027,0.1768490476237377,0.22773895222913423,-0.08595597292567045,-0.3550451964134435,-0.1534209962970257,-0.11157038393197846,-0.19354088958664117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061239264858282676,0.02090158901973825,0.26806897680986885,0.06805537067706588,0.35689426031882004,0.12036513358873605,0.21091434929973168,0.07678621011001889,0.21195570169361475,0.19711032708913206,-0.06567993274985773,0.013977099001883929
Temporal_Inf_L,,,,,,,,,,,,,,,,,,,,,,,0.5489185069181606,-0.5222253121737389,0.40836094823618696,0.33037852168772064,,,0.2162922295185047,0.3930714434321539,,,,,,,,,0.33827100968059554,0.2203093077908174,0.4763677379881832,0.5887429930586847,0.3821195775231102,0.22261247743712353,,0.0016022130175197197,,,0.14153343366930268,0.1525054791832494,,,0.013745060337418962,-0.02072336211994777,0.18350378160812467,0.19805988199798824,0.5513452272577689,0.6121450692743227,,,,,,,,,,,0.03260067857005633,-0.005425807339684335,,,,,,,,,,,0.02586297105073384,-0.01177319585232539,0.2276906872657815,0.11865942680398645,0.3730545743251737,0.06557397683779863,0.6834497185800311,0.5424678531487537,1.0,0.5178551234591677,-0.06421314971460511,0.18316636198516645,0.1554610508171383,0.029465108170980345,0.015927051043147324,0.4142931189700771,0.20036501894731407,0.43819416647381204,-0.09138051291859516,0.2239332479357499,0.01443960448482754,-0.1587944929632464,0.4431243547476539,-0.37970811724805453,-0.14651915436138574,0.20874101930751784,-0.5612499861420365,0.15136800774828504,0.16355079898570088,0.1535670280375556,0.2568007458626409,-0.031489330681558195,-0.3292738885956678,-0.15436980809301437,-0.14985320081272124,-0.13867011099584153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09181882298266993,0.05839700205242254,0.2478278366286335,0.09305228527877171,0.4017959466364638,0.17233431038366778,0.24838038291893214,0.12068713667755322,0.20029466424272743,0.0964338881307702,0.01120972456375798,0.05425417629459796
