,Precentral_L,Precentral_R,Frontal_Sup_2_L,Frontal_Sup_2_R,Frontal_Mid_2_L,Frontal_Mid_2_R,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_2_L,Frontal_Inf_Orb_2_R,Rolandic_Oper_L,Rolandic_Oper_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Olfactory_L,Olfactory_R,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Rectus_L,Rectus_R,OFCmed_L,OFCmed_R,OFCant_L,OFCant_R,OFCpost_L,OFCpost_R,OFClat_L,OFClat_R,Insula_L,Insula_R,Cingulate_Mid_L,Cingulate_Mid_R,Cingulate_Post_L,Cingulate_Post_R,Hippocampus_L,Hippocampus_R,ParaHippocampal_L,ParaHippocampal_R,Amygdala_L,Amygdala_R,Calcarine_L,Calcarine_R,Cuneus_L,Cuneus_R,Lingual_L,Lingual_R,Occipital_Sup_L,Occipital_Sup_R,Occipital_Mid_L,Occipital_Mid_R,Occipital_Inf_L,Occipital_Inf_R,Fusiform_L,Fusiform_R,Postcentral_L,Postcentral_R,Parietal_Sup_L,Parietal_Sup_R,Parietal_Inf_L,Parietal_Inf_R,SupraMarginal_L,SupraMarginal_R,Angular_L,Angular_R,Precuneus_L,Precuneus_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Caudate_L,Caudate_R,Putamen_L,Putamen_R,Pallidum_L,Pallidum_R,Heschl_L,Heschl_R,Temporal_Sup_L,Temporal_Sup_R,Temporal_Pole_Sup_L,Temporal_Pole_Sup_R,Temporal_Mid_L,Temporal_Mid_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Temporal_Inf_L,Temporal_Inf_R,Cerebellum_Crus1_L,Cerebellum_Crus1_R,Cerebellum_Crus2_L,Cerebellum_Crus2_R,Cerebellum_3_L,Cerebellum_3_R,Cerebellum_4_5_L,Cerebellum_4_5_R,Cerebellum_6_L,Cerebellum_6_R,Cerebellum_7b_L,Cerebellum_7b_R,Cerebellum_8_L,Cerebellum_8_R,Cerebellum_9_L,Cerebellum_9_R,Cerebellum_10_L,Cerebellum_10_R,Vermis_1_2,Vermis_3,Vermis_4_5,Vermis_6,Vermis_7,Vermis_8,Vermis_9,Vermis_10,Thal_AV_L,Thal_AV_R,Thal_LP_L,Thal_LP_R,Thal_VA_L,Thal_VA_R,Thal_VL_L,Thal_VL_R,Thal_VPL_L,Thal_VPL_R,Thal_IL_L,Thal_IL_R,Thal_Re_L,Thal_Re_R,Thal_MDm_L,Thal_MDm_R,Thal_MDl_L,Thal_MDl_R,Thal_LGN_L,Thal_LGN_R,Thal_MGN_L,Thal_MGN_R,Thal_PuI_L,Thal_PuI_R,Thal_PuM_L,Thal_PuM_R,Thal_PuA_L,Thal_PuA_R,Thal_PuL_L,Thal_PuL_R,ACC_sub_L,ACC_sub_R,ACC_pre_L,ACC_pre_R,ACC_sup_L,ACC_sup_R,N_Acc_L,N_Acc_R,VTA_L,VTA_R,SN_pc_L,SN_pc_R,SN_pr_L,SN_pr_R,Red_N_L,Red_N_R,LC_L,LC_R,Raphe_D,Raphe_M
Cerebellum_4_5_R,,,,,,,,,,,0.24067998638757976,,-9.85231768972323e-05,,,,-0.37402344512651514,0.6741359285838404,,,,,-0.16481032948667984,-0.1727255620805213,0.21796063220748935,-0.2899492110743597,0.6806696949887114,,0.6687188880148869,0.4913064971223633,-0.5149218935635104,,0.6029025985101942,0.6549044632772202,,,-0.17139995211351017,-0.1292064396553161,0.42954785699538445,0.5953986558857601,0.5767080162743282,0.08650113968885673,-0.44203047684365865,0.2958850934883871,0.10874073649032466,0.6480650366741286,0.10223788472450383,,0.7178682162463143,0.8201121226116508,,,0.6623186608671245,,0.22336341073173682,0.028555348263240698,0.5629217534591145,0.37057768034900845,0.004326098935197185,,,,,,0.2049535942141641,,0.1287628854048574,,-0.28458912942685644,0.6021052493861501,,,,,-0.3400605194477225,0.4587399072223695,0.17424773134481975,,0.002896103626702232,,0.08200133427329007,0.4050723834784841,0.4850317627648301,0.6414815406675232,0.4590885436780708,0.09982851923484111,0.4584900642287731,0.5030469406902554,0.58936985026764,0.6505228535324814,0.7989328797260835,0.2419370181611425,0.4228864816756082,0.6855864148262326,0.713979763500189,0.7795263697970076,0.8013974942719443,1.0,0.8215170865670869,0.6686223890841596,0.7984034454160956,0.7576700395398865,0.758822042812876,0.7445605934566429,0.7952284557566537,0.779912582263665,0.7409846180766658,-0.5688294161670494,0.743585627546007,0.7420652188073669,0.8699207540365776,0.11361014645098312,-0.11610888583341313,-0.08551283824187714,0.6099925608551814,0.744512588526493,,,,,-0.4000296630169102,0.16235058357773646,-0.34045999566337315,0.40716168259244,-0.04851224396330327,0.32211988646678086,-0.29467340707484746,0.14295397224100329,-0.11106414853474167,,-0.23202950450566495,0.039466777698140575,-0.13056141038599453,,0.2638605937288578,0.6273279963268047,0.0025705958988314834,0.1492895371548422,0.36222418110512933,0.297379760218861,-0.17550697486903574,0.024228860796780848,-0.22515022687449082,0.1393008102658868,0.0850717857197525,,,,,,,,-0.1295104127762,0.3798427299691369,0.685983643894145,0.6459197106798594,0.5267827627017683,0.5039632720318206,-0.23445068228004823,0.19416013296151835,0.3015959585578592,0.007069425491608472,0.7326672665685333,0.6691132289433044,0.4593960232531366,-0.04613502659079556
Cerebellum_6_L,,,,,,,,,,,0.31209397182707926,,0.021018709980792683,,,,-0.5506426480450398,0.8679872608208326,,,,,0.04621980088444257,0.08082993189880987,0.30110012929178787,-0.10754054826304008,0.8197752224724403,,0.8003656271028651,0.7076294823984071,-0.5596863635224899,,0.7837919558707755,0.8262724530371642,,,-0.15557154023141118,-0.17253368231749672,0.5524908878288033,0.7030235504380734,0.7468544597724825,0.10602293075852103,-0.5132456071635297,0.4077741434119739,0.12786338840668596,0.8090134908812225,0.1680401844080939,,0.8198419337509116,0.8818802862335167,,,0.8459738658632219,,0.11400137461955688,0.08399182877410316,0.7285698578100084,0.44581340357164323,0.033082696133265733,,,,,,0.23432545394878745,,0.20391382276580322,,-0.30337740248044137,0.7203875928251054,,,,,-0.4014907853123558,0.587512847363992,0.21464085509609554,,-0.01651318988370274,,0.12023832401166588,0.515874896165054,0.6622410492058236,0.8567752914494643,0.5864217711005991,0.11020812265863343,0.5477495584703537,0.7072555311281569,0.7662827830604744,0.8506507342854231,0.9092954634290675,0.14942473903926162,0.31419896129176095,0.7694640190541864,0.8371161639460829,0.8575562474788969,0.9372924603841839,0.8215170865670869,1.0,0.48667858106828327,0.9193248088274125,0.9086438848168136,0.8416136319410038,0.9185970947876377,0.9143098597635473,0.918806096866214,0.8992343376575234,-0.5988198347181084,0.8881648455129044,0.8454326368735877,0.8444889133893266,-0.06298937377271802,-0.22427469980407594,-0.22657226719814194,0.6348809452362112,0.770073469803419,,,,,-0.46027236713711145,0.24619527180108491,-0.3927425179574261,0.49178825680242727,-0.11496811556549562,0.4045962004063067,-0.33974341982109507,0.17868058082361188,-0.12804981495257267,,-0.24557619926381188,0.08443499284190126,-0.12191210765082555,,0.3600160153051265,0.7857887833408754,-0.0006816342849548273,0.14161833904544316,0.3434541969584561,0.35064143884084636,-0.3425254681120773,0.02699449672985036,-0.3900560895955755,0.16287757275387582,0.07051939004621272,,,,,,,,-0.1250424771027872,0.557570353122385,0.7942296356275017,0.7494574589637242,0.5812321223916674,0.5856594939169193,-0.2728004874443908,0.2383971657208192,0.32689682586956065,-0.028173771507199716,0.9015865653334452,0.8109469284040544,0.4937294427925121,-0.004965374361462423
Cerebellum_6_R,,,,,,,,,,,0.1159790788333895,,0.032337610244705384,,,,-0.19265690975004146,0.30067818418313563,,,,,-0.35652971719824805,-0.3913611197001969,0.03627522917575189,-0.34380610222077435,0.387224620083186,,0.32342914601111666,0.14011383875481767,-0.30350675133022786,,0.21396874129496682,0.28277694245137014,,,-0.173495146947238,-0.11340969943899715,0.10578989130773231,0.24726365971024866,0.19091197420914569,-0.1380702375546883,-0.34538887797888496,0.05614143589119531,-0.04481147310172101,0.30604215649973604,0.024551749869327146,,0.4110003535469466,0.44685555354868917,,,0.3174532952050629,,0.30954763711268846,0.05278488012961754,0.21943460070026785,0.08043443573945012,-0.029326671816984885,,,,,,0.10580302271904028,,0.053063650814643766,,-0.17982966883159496,0.22462440751155083,,,,,-0.2283034178485598,0.22683549360282945,0.04423685207161942,,0.026768790554150417,,0.025901295622864966,0.16513565534463384,0.1350416581634015,0.25925717861937486,0.1604347180012333,0.0004640157723209706,0.23722455326180153,0.16144708018361037,0.20082768275335464,0.24047097641126564,0.4805170024195629,0.4296037464436189,0.40980351169028434,0.45994922184894954,0.3742763058188067,0.3957280673883451,0.43781703173061065,0.6686223890841596,0.48667858106828327,1.0,0.4474672988752139,0.42367944825029974,0.4677731003659341,0.41008289383955243,0.45447353474083124,0.43104177741498,0.372707571327734,-0.3909159392141824,0.37519165387675596,0.3921086253290271,0.5636420035359809,0.35411237468135365,0.14413037671195497,0.15667569457595418,0.4945263852474111,0.5422914789467932,,,,,-0.20464417852245478,0.10682653809993273,-0.19797768757317838,0.12654036431421736,-0.03690401231688665,0.09067623212800131,-0.10905237024946762,-0.023250003002388064,-0.09428168193479725,,-0.07417320160856987,0.016828181522544148,-0.018052523705877017,,0.10657154058808027,0.2647913851640861,0.0013894736348975475,-0.018847576090760113,0.24552446609376946,0.09648996302927142,-0.00357124222626332,-0.04114100448842518,-0.03881754372460014,-0.0302672610630324,0.046711835965713065,,,,,,,,-0.16228697430169914,0.035244279929250645,0.3824560598958176,0.34105490373444053,0.2616297277617143,0.24154967452314638,-0.23030492112386855,0.05463198750436312,0.13937092598056575,-0.016837874552709797,0.3714372167953675,0.33538297494885927,0.31219233706447025,-0.1442866804627886
Cerebellum_7b_L,,,,,,,,,,,0.30150584151056425,,0.034454558921214413,,,,-0.5506250102088354,0.8654490710076604,,,,,0.0836488876953138,0.0968599685552716,0.38000551221112905,-0.1083765228765107,0.8386429753389232,,0.8285743254925582,0.7163826138778596,-0.5825136021912174,,0.7851763711956433,0.8188030925502539,,,-0.1597911918258679,-0.20369012862119734,0.5899314025159876,0.7003790959011309,0.7544984593678205,0.1337796375961379,-0.4501942651020781,0.4072634619595692,0.17565414110428637,0.8145777096742852,0.12525360870009988,,0.7922504264015766,0.874078581926885,,,0.8365454415982818,,0.0947338252256472,0.07767920596141817,0.694467082485563,0.514742598684606,0.05603826960765647,,,,,,0.29318157367926945,,0.18676070849405435,,-0.3081115349700923,0.7276594550398943,,,,,-0.3983929548130391,0.5432032035496734,0.20396882637940073,,0.005221776914224977,,0.14188152956448924,0.4993260365164966,0.6905268067894906,0.8461354123018902,0.5979450293321771,0.1133265872159371,0.5352426337250618,0.7066687842946472,0.786003456806399,0.8676084211777588,0.8784738392215337,0.07511040168711203,0.3281208374037955,0.725437250872961,0.8067562828071791,0.8440942250202218,0.9128688858155538,0.7984034454160956,0.9193248088274125,0.4474672988752139,1.0,0.907237998875699,0.8628919540439408,0.921454948253807,0.9006220060511427,0.9197505093938781,0.9087752493949471,-0.5467857856999669,0.8899127839805544,0.8439180558141522,0.8123992866628704,-0.12892322631278685,-0.30419263805837937,-0.3090763175570253,0.5592805607908516,0.7434863782426435,,,,,-0.435679151137599,0.23049115692775965,-0.3462605139652226,0.5068569631078113,-0.09167265119094603,0.4101037366187508,-0.34192612294827784,0.22110591510103067,-0.13702643583930643,,-0.2651470272948797,0.07517461222548041,-0.1177828516570267,,0.3714425369728036,0.7738259797117527,0.026247490033267342,0.17134216715270123,0.3544811883926547,0.39670215755174804,-0.3663154654437607,0.11860016503799158,-0.3670049292838075,0.22780134812679842,0.029980519196597947,,,,,,,,-0.17122287970564667,0.6058220268417993,0.7715762382234801,0.7743118465998278,0.5842581748985214,0.6382566171642587,-0.24423366602005142,0.2944560471264639,0.33104060237560795,0.012911635147376662,0.8876424493619235,0.8305877933400503,0.469938774950116,-0.008743518390116093
Cerebellum_7b_R,,,,,,,,,,,0.36662481317687484,,0.01612244288488447,,,,-0.5427903231798432,0.8598633897165782,,,,,0.12703460035077613,0.13239497735018116,0.3051554709924194,-0.015117746870338592,0.8317953784012092,,0.8300120338066104,0.722171593802879,-0.5283045574552918,,0.818924064019274,0.8413941113423238,,,-0.10529937056414175,-0.1424475141520014,0.6106779182559626,0.7704822860528093,0.7880766714363788,0.10557464812770277,-0.46639468351388996,0.5007896991433411,0.1521731946010087,0.8263353658465701,0.11280440441989971,,0.8304581237084117,0.8815122480460881,,,0.8682837239211165,,0.06791895451188304,0.0866421777086524,0.7656537754074846,0.4697075959972609,0.05798854378403384,,,,,,0.2829483228157739,,0.21229183408734828,,-0.2954830456729165,0.7375370365380333,,,,,-0.40122840662484194,0.6350580778261904,0.24733707234338329,,-0.026192402536999528,,0.18124833179336447,0.5656459082837658,0.6911163112460177,0.8601990980848908,0.6228460068195805,0.14365507069526268,0.5218059538840976,0.7044110497568156,0.8041486186389549,0.8861560013507431,0.9008319379508409,0.08366126830541551,0.20644399136085087,0.8314640558894717,0.8530321051652042,0.8879117626010888,0.9386993305001219,0.7576700395398865,0.9086438848168136,0.42367944825029974,0.907237998875699,1.0,0.7936111181113943,0.9491888289642699,0.9010706681003381,0.924565630516509,0.911851530420648,-0.6390547643756572,0.8784093367233122,0.8733701541889258,0.7826794935263712,-0.18685983757180966,-0.3356840032955968,-0.3541614872237027,0.551010677503624,0.7388525468498864,,,,,-0.4349174075040115,0.21840982329472983,-0.3689891570212198,0.4617288038829006,-0.07973486075643595,0.36028592546510546,-0.36394230486301193,0.15717775392863673,-0.10488153099943173,,-0.24297055015693705,0.07875658114804213,-0.059972134079489196,,0.39658703933230743,0.8178282970395188,0.016657703120639578,0.11750429062730888,0.2882512418650169,0.35505156676803024,-0.415694491587337,0.06120787172684684,-0.37383492537933843,0.17658280011887312,0.03818265274544583,,,,,,,,-0.07825985849267854,0.5240499142126259,0.8316726829610175,0.812449412761394,0.6245587785136925,0.6264993809214823,-0.23774986432902112,0.26575270442134463,0.36947767168185935,-0.004168355960271229,0.9093910951453043,0.8453580173379698,0.5600571816675521,-0.0652946658303485
Cerebellum_8_L,,,,,,,,,,,0.3260757541449221,,0.01085162896463261,,,,-0.3505807346924999,0.7121372533972283,,,,,-0.01576865540511488,-0.059383393720222194,0.2455299882349922,-0.07226899313418231,0.7897484485568751,,0.680546335951231,0.49342207574318264,-0.41291185183566786,,0.6797701340436811,0.6780426924017008,,,-0.1269490800939745,-0.0833307288619279,0.5070160306332806,0.7292105638301373,0.6942048949060015,0.1759474348806345,-0.4024685623371356,0.4799748740597218,0.0836485921038258,0.738231053841858,0.07778482271330588,,0.7704392617638808,0.7731364794906167,,,0.7523565485296186,,0.23903140917964963,0.0830987889502609,0.6642529976966173,0.33454398704849714,0.032391025174892965,,,,,,0.2960056165848445,,0.15090553510378418,,-0.28820528388548444,0.6637544566114579,,,,,-0.3047720005382587,0.5869835663724094,0.22725982231222142,,-0.05260937189100563,,0.1112240092558,0.4536308554444839,0.4944627714088037,0.6901798439836081,0.5127304232508746,0.1347595231414381,0.5328661895361569,0.5771937701581304,0.6862094994702858,0.7030101635349936,0.8255846479352416,0.16849474682139384,0.5007102693699965,0.7539559935354536,0.8048453966929509,0.794156080420582,0.8557095491428218,0.758822042812876,0.8416136319410038,0.4677731003659341,0.8628919540439408,0.7936111181113943,1.0,0.7850885146008377,0.8986298228345789,0.8530832754829994,0.8286899350681665,-0.5883859174105919,0.7793159335365121,0.7809275945506953,0.7973283770603595,0.03056817157276894,-0.16445050065338698,-0.04257248703859576,0.6606948715067417,0.7619017601376108,,,,,-0.44392135127619414,0.14150304819899776,-0.37676244046915275,0.37522643993170196,-0.06285129019179427,0.30719370088344666,-0.2978038368641692,0.07113699899562295,-0.10226462021564948,,-0.24701937717835115,0.0769795394826828,-0.09956850942755269,,0.2958615543426176,0.7409731107837964,-0.032037230841451526,0.08336031114615655,0.2517079947675664,0.23545979000284645,-0.31723176478667037,-0.001212862388436366,-0.2727380522782489,0.04231114384243836,0.02738711507138017,,,,,,,,-0.10168615418573146,0.3285740232261139,0.7884072607557615,0.7169571464770811,0.596470532567815,0.5077650127504303,-0.20881095962057492,0.1893280821910943,0.3784194067132963,-0.04918621447656526,0.8014010393725017,0.6816294018412079,0.5244959616544327,-0.04194297204499723
Cerebellum_8_R,,,,,,,,,,,0.3300209050453847,,0.029151752555175502,,,,-0.554450181044501,0.878942095071333,,,,,0.16209982426253328,0.18437562807726898,0.3693882283805931,-0.02076702834951398,0.8257553997851054,,0.8632433295215681,0.7591943056477194,-0.5719640527534885,,0.8493522949075207,0.8445482474937811,,,-0.10949528548359493,-0.17303211099816668,0.6392055390405763,0.7697658924103364,0.809423352116847,0.18990671341800203,-0.3960353279216507,0.5187752984171247,0.13854175250692313,0.8289320948856063,0.1322207594544389,,0.795663856256354,0.87778715223798,,,0.8681761913170046,,0.044471107956394376,0.07612261665735277,0.7697048197296065,0.5375066184601497,0.04434633712310469,,,,,,0.26264578388360804,,0.2242866513915632,,-0.2923239401004152,0.7380166370382483,,,,,-0.39264263993092446,0.5826377282221511,0.25487524585027393,,-0.019291119238626822,,0.16499448066785075,0.5533774103828885,0.7658126308547024,0.8788993960446225,0.6585255289808079,0.12872895019519268,0.5755418482352064,0.7275010501711147,0.8521368239275579,0.9100815581378077,0.8795358421139751,0.05714444752023261,0.15085400322287118,0.745270825365042,0.8292078523385411,0.8656971776078097,0.9254569116773746,0.7445605934566429,0.9185970947876377,0.41008289383955243,0.921454948253807,0.9491888289642699,0.7850885146008377,1.0,0.8886642037475377,0.9415409595229633,0.9216838941053894,-0.5375748950559793,0.8997879701838372,0.8605738256271932,0.7756550485044289,-0.2065889589723612,-0.35149674561459776,-0.3698846421005179,0.5308440620669581,0.7219707370785461,,,,,-0.43412100612839377,0.23934341685631047,-0.35352904682163677,0.5083076577282895,-0.11021645893348066,0.40761452372381424,-0.34477990235418987,0.18527339246108943,-0.09990489688828855,,-0.22076615772557073,0.07503460495823014,-0.0936367240934129,,0.3650184016974178,0.8159925790875898,0.014523909449797272,0.15553394251801111,0.2902374974562879,0.4009333961437449,-0.42441246072850636,0.09850408587133647,-0.38413958730084286,0.21001237231845968,0.010060414198230278,,,,,,,,-0.11185768985639524,0.6070159230020646,0.7922007306888267,0.800015214481944,0.6101815191851775,0.6474405569903331,-0.21419923141078767,0.3169890596834587,0.38405393920305425,0.007954227139215815,0.9024778964136307,0.8671965421435869,0.5126911197973589,0.011947439013815913
Cerebellum_9_L,,,,,,,,,,,0.35328542360021276,,0.01693162430200536,,,,-0.45541866306014067,0.8194820397676144,,,,,0.08863538806690403,0.05854643127644049,0.29266550722514223,-0.025507974933191933,0.8482890700517923,,0.7825362998478346,0.647951568002762,-0.494799776995587,,0.799360403979915,0.8009965654959352,,,-0.12684959924925712,-0.0911280490689703,0.6054156883416442,0.7906599269251681,0.7871963544376115,0.1767490133335869,-0.4596495260055162,0.5296252563270459,0.1733856655081148,0.8149311238191382,0.10470446775218197,,0.8422067212065044,0.8536150848946842,,,0.8471615064886031,,0.19362906825901208,0.07753515957586804,0.7655755537174594,0.42243050128189585,0.021221993727621315,,,,,,0.3040962636370427,,0.1913921469557033,,-0.29589588077500745,0.7456615571617622,,,,,-0.348207422943321,0.6364533919390563,0.25781540709059964,,-0.0645893573486098,,0.14339708423229447,0.5509997693353929,0.6260231199642982,0.8189609802052805,0.6003359951198469,0.14926703806354175,0.5667438706762513,0.6798406815434613,0.7934662342223306,0.830616556721636,0.9104360603538202,0.09603600600476443,0.35218121909735134,0.8006088642346695,0.8689714613598496,0.8830290185469812,0.9403566947811995,0.7952284557566537,0.9143098597635473,0.45447353474083124,0.9006220060511427,0.9010706681003381,0.8986298228345789,0.8886642037475377,1.0,0.9358368759547309,0.9093582055828258,-0.6303033535955901,0.8637937496499586,0.8655371885913228,0.8278261032162911,-0.07196040946125812,-0.26679554816485523,-0.2092035900474664,0.664449548348094,0.7847367570185761,,,,,-0.4682203923379304,0.19549578015584362,-0.3985223831551399,0.4369694110098472,-0.07130709721063921,0.3278542155852132,-0.3654881135442563,0.11136423679164624,-0.1020558698566896,,-0.28753166255728335,0.09405746066265945,-0.13121206578170158,,0.36411938216827494,0.8129942537943081,0.0035061452063176427,0.08119481886542855,0.28376113434243505,0.29184998400938084,-0.4014689844594623,-0.0004022423416762495,-0.3457983172092628,0.07351906637915953,0.038380039102490326,,,,,,,,-0.08271993098862908,0.44996810184212555,0.8479149564877695,0.8001619769733344,0.6485573883169843,0.5994707603022725,-0.22070244908757514,0.24394884789222637,0.4131249575238915,-0.004597968655419765,0.8880478345278756,0.7916329735880432,0.5646620387780402,-0.007469500981302013
Cerebellum_9_R,,,,,,,,,,,0.3582435729592361,,0.055315816445502645,,,,-0.5064299108230594,0.8617884804836923,,,,,0.13832466496080456,0.13736274135431326,0.34919150548969435,-0.0026608736079844907,0.8761504463425352,,0.8731172703100367,0.7089822295386652,-0.5289036978334013,,0.8681071209685621,0.8212926355622646,,,-0.12236756724975728,-0.1290090221609301,0.6447862441147667,0.8267259814696036,0.8448442793893279,0.26732442017986346,-0.41247471968766414,0.5690310227966523,0.15567393119035824,0.8370340712883497,0.14594698864477482,,0.8252711419058094,0.8775720713420311,,,0.8741906766640276,,0.11465222088910171,0.06882386161636399,0.7954780579401397,0.5438119524566561,0.03618818129229901,,,,,,0.30444466540389703,,0.22397167969144446,,-0.3288260582996883,0.7559458726752486,,,,,-0.3678546534973807,0.6204762463328666,0.2820508237149502,,-0.03746515249712327,,0.1620047728281466,0.5549665766855133,0.7264211830671633,0.8706364225135236,0.6589343642438379,0.1485527105458062,0.6052149175360945,0.7573532642267296,0.8538291061643504,0.8981091871602148,0.9019974677109764,0.06725175906350044,0.23713149732062377,0.7801573414602481,0.8727706583690725,0.896249167505659,0.9483846091101814,0.779912582263665,0.918806096866214,0.43104177741498,0.9197505093938781,0.924565630516509,0.8530832754829994,0.9415409595229633,0.9358368759547309,1.0,0.9244743789998997,-0.5812966788749364,0.9154005980600839,0.8794711305997545,0.8117473678671357,-0.13624715760581646,-0.31731460597769173,-0.30081885880154435,0.6086378430822197,0.7843874209114379,,,,,-0.4726541493308072,0.2322313170051167,-0.38512301635209045,0.4846452187937496,-0.06689754646063578,0.39098215590870583,-0.36059347250522095,0.15545390463383574,-0.09373627573221412,,-0.26250763321276355,0.09704638772070662,-0.13318210595017896,,0.3760558849560489,0.8388702998223732,0.0010433432314195306,0.12547172404227996,0.3025114074329352,0.3683605470642193,-0.41885582240500246,0.06348903496843437,-0.35750621408655014,0.15791512974527838,0.02201396444326134,,,,,,,,-0.1295787791645349,0.5392582295899415,0.8383428880716052,0.8234391868312153,0.6438221651579616,0.640513011012813,-0.18001447825804842,0.2940279434870413,0.409274403968851,0.006197444498858244,0.9152822633381748,0.843392615973926,0.5374955164804995,0.029750190987666927
Cerebellum_10_L,,,,,,,,,,,0.36840954807749904,,0.07178409252522781,,,,-0.5066900756108524,0.8637058269107313,,,,,0.18723998293210728,0.22443744908378255,0.36936883562053174,0.03978698803657378,0.8461925642169595,,0.8295096466469888,0.7396975259924452,-0.5228402650744612,,0.8475585324743973,0.8235532373019863,,,-0.10228875332435083,-0.13504549274834285,0.6490375166203368,0.7699698809317992,0.8338876902842224,0.21172438716384048,-0.3843198225058786,0.5432563728572716,0.15570470084037602,0.8232080979749785,0.13091074324697818,,0.8032537156358409,0.86723797276281,,,0.8465369519341924,,0.06380474664692412,0.044878075082386004,0.7866194761136986,0.5173144379252897,0.07221674872830916,,,,,,0.27331962250714786,,0.20689781032744822,,-0.28220395346706745,0.7515215338077613,,,,,-0.3583739428924267,0.6072970428899297,0.292537696619013,,-0.01380315936892919,,0.2029403474859632,0.5340670248977164,0.7374591136375753,0.8701966243109879,0.668499632011921,0.11125259862070347,0.5893612558870253,0.7367386930397999,0.8459287484126983,0.9030813289942007,0.8815530149949514,0.022256135174237468,0.2084978230776973,0.7474507903379117,0.8365552814946204,0.8614768121013027,0.9258321716257042,0.7409846180766658,0.8992343376575234,0.372707571327734,0.9087752493949471,0.911851530420648,0.8286899350681665,0.9216838941053894,0.9093582055828258,0.9244743789998997,1.0,-0.5233299666023126,0.8853453781001542,0.862968134085673,0.7692855548571386,-0.1948211167022225,-0.3598296727377895,-0.3611381792698636,0.5497854975214518,0.7062038336824275,,,,,-0.4347350525742616,0.23289203725882138,-0.3598782559348352,0.4849860094661935,-0.09798406598524072,0.3959292181273647,-0.3559896143292421,0.19861221428457806,-0.09862042225340273,,-0.24435789568419422,0.09927674492498095,-0.10716336892667686,,0.37058050195039854,0.8246865949360811,-0.02285902298356212,0.14999030543891062,0.2728715200993047,0.3818009436966357,-0.44359141279512376,0.08684922077073556,-0.38541245847179095,0.18619159514033484,0.014322142677001529,,,,,,,,-0.09190680817216788,0.5869746081713972,0.8054644842814345,0.7841285937812538,0.6171150697101663,0.6196057553825574,-0.20904751579921838,0.297292980322458,0.3999111849253435,0.013178954948474412,0.885331418980519,0.8336824473895417,0.516244269034052,0.016294793842076317
Cerebellum_10_R,,,,,,,,,,,-0.3565209232707034,,0.0706190359558989,,,,0.3062491025259489,-0.46520904594945084,,,,,0.054764950295697154,0.1931257979005391,-0.000619397144504818,-0.019345467157214857,-0.554508572052395,,-0.40069665181811853,-0.38540779964630917,0.21678099817524832,,-0.3654238076966912,-0.5337855292072203,,,0.0818935281473842,-0.00394486213924486,-0.26260175004114455,-0.47191265979525704,-0.4471398040804277,0.24411285516020234,0.6161413798793978,-0.22949284048042254,-0.10914457421837545,-0.5763006582975863,-0.11850477525154779,,-0.7043370083336812,-0.6118289336280225,,,-0.5927928737550296,,-0.21444179767167623,-0.029915638754833083,-0.5377017261551059,-0.0784300308336946,-0.015584797327285961,,,,,,-0.1446652591539888,,-0.0466450261915059,,0.22525935254089363,-0.5096891886539491,,,,,0.31690475563410064,-0.5819535833737111,-0.12725355797856658,,0.05366640867185218,,-0.053128339697032824,-0.4273805779909796,-0.22541404629820433,-0.517683678823153,-0.3038153174143551,-0.177790772024392,-0.2922648009311217,-0.3869902886199874,-0.36371132576416115,-0.496630291573895,-0.6349253236240021,-0.16447693868254457,-0.32527815225464196,-0.7416799600145152,-0.7172672594700762,-0.6295512985101342,-0.661990780671378,-0.5688294161670494,-0.5988198347181084,-0.3909159392141824,-0.5467857856999669,-0.6390547643756572,-0.5883859174105919,-0.5375748950559793,-0.6303033535955901,-0.5812966788749364,-0.5233299666023126,1.0,-0.5438877030443972,-0.6279303107762892,-0.6058953498360238,-0.03259276159761763,0.06449967063515517,-0.0194527151125016,-0.5832489054798615,-0.6118409480166919,,,,,0.3390124230495463,-0.12324315585144123,0.45616674616483405,-0.1079869735021008,0.08936086755804229,-0.009202600907707359,0.3022566488489591,0.10703656012346068,0.06535146627480684,,0.1936836459355561,-0.028213984996839265,0.023822383073560903,,-0.2464335239315724,-0.503258905669303,0.0393379388419449,0.13083919816242495,-0.1687332056980525,-0.010728924783460343,0.22196536340695,0.12141494481676805,0.17594679419314652,0.11937624858283839,-0.08054016811702415,,,,,,,,-0.08655516125953153,0.001656973095872663,-0.7532200938235212,-0.679745855647536,-0.5589342081247075,-0.48270708008285923,0.18507031171938026,-0.13401913593922402,-0.3248300749585833,-0.0935558850163501,-0.6429630524878882,-0.4638224156593294,-0.5916248248585978,0.21551039661570093
